room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9444919,37343901,Entire home/apt,,4,14,5,4,0,99,1,21.282054,-157.826596,57:15.7
4903229,2349948,Entire home/apt,,4,13,4.5,2,0,90,2,21.274846,-157.823965,57:08.6
8057526,34152741,Entire home/apt,,1,4,4.5,,5,95,3,21.371667,-158.085437,57:04.5
3220234,2349948,Entire home/apt,,4,32,4,2,0,90,2,21.276265,-157.822395,56:56.1
7471318,30451500,Entire home/apt,,4,0,,2,0,65,4,21.279091,-157.826943,56:46.5
2909463,1370624,Entire home/apt,,2,15,5,4,1,175,1,21.564405,-158.127407,56:35.0
6918826,2349948,Entire home/apt,,4,12,5,2,0,95,2,21.275581,-157.823591,56:33.1
5206100,26932991,Entire home/apt,,4,77,5,2,0,99,1,21.286572,-157.833796,56:29.3
322926,461037,Entire home/apt,,2,0,,,4,1500,7,21.681364,-158.03215,56:25.1
6066595,31490220,Entire home/apt,,2,21,5,3,0,99,2,21.652617,-158.0608,16:02.2
1597789,8518525,Entire home/apt,,3,1,5,,4,800,30,21.407727,-157.74229,15:36.6
5007803,5940420,Private room,,4,69,5,2,1,89,1,21.264662,-157.793011,15:33.8
6375207,33223076,Entire home/apt,,2,1,5,,4,950,5,21.679983,-158.033417,15:31.1
4694979,24269216,Private room,,5,0,,1,1,100,1,21.316981,-157.795871,15:23.5
6702055,8900567,Private room,,3,0,,,1,550,1,21.425837,-157.745076,15:12.8
8816501,10496350,Entire home/apt,,4,0,,,6,2000,1,21.275247,-157.768808,14:53.3
6939779,36388020,Entire home/apt,,3,1,4,,2,239,5,21.372423,-157.742837,14:50.2
4625187,9095046,Entire home/apt,,2,6,5,,2,325,3,21.593209,-158.098638,14:39.9
7265518,36714186,Private room,,3,5,5,2,1,87,1,21.383081,-157.73121,14:37.6
7648976,18114940,Entire home/apt,,2,0,,,3,200,4,21.649086,-158.049476,14:33.8
6866783,32256463,Private room,,4,2,3.5,2,1,99,1,21.281986,-157.827638,14:30.6
9248860,29164377,Entire home/apt,,6,0,,,4,2963,,21.311002,-157.826398,14:26.8
6394409,33341255,Entire home/apt,,2,22,5,4,1,199,1,21.697896,-157.991381,14:22.9
1678564,8518525,Entire home/apt,,3,56,5,2,0,135,30,21.406697,-157.741583,14:19.4
7653715,740644,Entire home/apt,,4,26,5,2,0,140,1,21.287033,-157.832429,14:12.7
9156066,30249185,Private room,,4,9,5,2,1,70,3,21.287718,-157.8361,14:09.2
6820540,34961508,Entire home/apt,,4,8,5,,4,350,1,21.280294,-157.804249,14:05.7
7939898,41873459,Entire home/apt,,6,5,4.5,,1,199,3,21.309043,-157.860383,13:58.6
10035609,2872572,Entire home/apt,,3,2,5,2,0,169,3,21.396528,-157.731274,13:44.9
6131006,2576932,Entire home/apt,,4,1,3,5,1,242,3,21.282992,-157.831469,13:38.9
6676845,34945816,Entire home/apt,,4,5,4,2,0,99,3,21.278216,-157.824626,13:36.3
6216001,27082450,Entire home/apt,,2,3,5,,4,300,1,21.646296,-157.923487,13:29.3
3163832,15399797,Entire home/apt,,2,14,4,3,0,150,1,21.669948,-158.044184,13:18.3
3219900,2349948,Entire home/apt,,4,45,4,3,0,95,2,21.277015,-157.823878,13:14.1
1854869,706371,Entire home/apt,,4,1,5,2,,349,3,21.280341,-157.832452,13:11.9
6665608,33380091,Entire home/apt,,4,0,,5,1,230,1,21.274619,-157.82091,13:04.5
8868343,46419896,Private room,,6,1,5,2,1,250,1,21.330652,-157.842357,12:58.4
9498164,49224276,Shared room,,2,9,5,1,1,25,2,21.679314,-158.034582,12:52.9
1578608,11204,Entire home/apt,,3,2,5,,3,215,30,21.407016,-157.753037,12:50.3
8486236,26591491,Entire home/apt,,4,0,,4,0,200,3,21.285093,-157.837779,12:43.4
3195808,10816949,Shared room,,4,34,4.5,2,1,60,2,21.283043,-157.831785,12:37.9
4897465,25203434,Private room,,1,44,4.5,2,1,60,2,21.438465,-158.180944,12:32.8
11001884,55722282,Private room,,5,7,4,2,1,30,2,21.290633,-157.824332,12:21.5
9094914,1191923,Entire home/apt,,2,1,5,,4,425,4,21.654266,-158.061496,12:08.8
6543789,20303095,Entire home/apt,,3,19,5,4,3,200,1,21.387309,-157.71356,11:58.2
6971563,9231713,Shared room,,2,0,,1,1,45,1,21.578467,-158.157619,11:51.7
5348543,11584816,Private room,,5,44,5,2,1,59,3,21.297117,-157.8439,11:32.3
5798004,16112166,Entire home/apt,,4,35,4,4,0,116,1,21.280746,-157.825232,11:15.8
5562111,13468379,Entire home/apt,,4,13,5,3,1,168,10,21.286632,-157.836366,11:07.1
8170661,7912018,Private room,,9,33,4.5,2,1,58,1,21.324212,-157.974191,11:04.2
10121339,51356467,Entire home/apt,,4,1,5,,3,1600,3,21.280768,-157.736733,10:58.2
10905445,41857758,Private room,,2,4,5,2,1,65,3,21.572064,-158.123455,10:53.7
10191724,52345987,Private room,,1,6,4.5,2,1,95,1,21.407943,-158.174925,10:50.9
7564135,39656499,Entire home/apt,,4,33,4.5,2,0,106,1,21.286373,-157.831023,10:48.2
11276492,58882091,Private room,,2,2,4.5,2,1,70,1,21.593347,-158.10256,10:46.3
3712380,7324234,Private room,,5,15,4.5,4,1,115,1,21.305429,-157.81226,10:12.6
10547888,50016077,Entire home/apt,,3,0,,2,1,175,1,21.392626,-157.735501,10:06.5
7681514,33123363,Private room,,5,27,4.5,2,1,59,1,21.296867,-157.842315,09:57.8
5849096,20316135,Entire home/apt,,4,6,5,,,114,1,21.275142,-157.820496,09:50.7
10971453,56898222,Entire home/apt,,4,0,,,3,270,1,21.281179,-157.826599,09:28.8
8795325,44789600,Entire home/apt,,4,14,4.5,2,0,169,2,21.286266,-157.838626,09:22.0
1713565,9037731,Private room,,4,9,4.5,1,1,120,3,21.290489,-157.849193,09:14.7
555708,830732,Entire home/apt,,2,56,5,2,1,138,3,21.701235,-157.993891,09:12.2
2228088,11369496,Entire home/apt,,3,17,4.5,,4,370,5,21.392821,-157.733283,09:10.2
6332914,461037,Entire home/apt,,4,5,4,3,1,150,3,21.280607,-157.826433,09:01.4
1801326,1201408,Entire home/apt,,2,2,4.5,3,,183,7,21.678523,-158.031771,08:57.7
11017250,24522316,Entire home/apt,,2,0,,,2,175,2,21.68222,-158.029816,08:54.9
3986869,4242548,Entire home/apt,,2,16,5,,2,175,3,21.651829,-158.059974,08:51.4
6346867,29417584,Entire home/apt,,3,5,4.5,4,2,157,1,21.394127,-157.734357,08:37.3
9153255,1191923,Entire home/apt,,4,0,,,4,895,4,21.276356,-157.766015,08:34.2
3584715,15610583,Entire home/apt,,6,21,4.5,4,1,125,2,21.308365,-157.860101,08:30.4
6768263,35435965,Entire home/apt,,4,35,4.5,4,1,124,1,21.273689,-157.821747,08:26.8
6665543,33380091,Entire home/apt,,4,0,,4,1,190,1,21.273797,-157.820991,08:23.8
7713673,40522423,Private room,,4,51,5,2,1,130,1,21.28737,-157.708926,08:21.0
11399590,43730117,Private room,,9,2,5,2,1,80,1,21.330639,-158.014282,08:04.4
8555210,3314241,Private room,,5,2,5,4,1,75,2,21.286657,-157.802991,07:58.1
5707852,29592938,Entire home/apt,,4,7,4.5,4,1,199,1,21.303001,-157.703409,07:49.1
68045,10363580,Entire home/apt,,2,92,4.5,,2,188,1,21.699311,-157.99582,07:43.6
11447214,38708398,Private room,,3,0,,2,1,115,2,21.415202,-157.808149,05:38.9
5571548,27506500,Private room,,2,16,4.5,2,1,109,2,21.590375,-158.102267,05:35.2
10808390,32697764,Private room,,5,2,5,2,1,58,1,21.288595,-157.819541,05:29.3
2687222,12370863,Entire home/apt,,4,25,4.5,4,0,125,3,21.272701,-157.821082,05:26.8
711822,3416690,Private room,,1,5,5,1,1,55,1,21.439239,-158.155669,05:23.6
2273100,4405613,Entire home/apt,,6,26,4.5,,2,160,2,21.321342,-157.845667,05:20.0
7458279,37905063,Private room,,3,11,4.5,3,1,100,2,21.400411,-157.74461,05:10.1
4960060,25569872,Private room,,4,47,4.5,2,1,100,2,21.276398,-157.820268,04:57.9
5204827,2842333,Private room,,4,1,5,2,1,65,1,21.268098,-157.8148,04:46.9
632981,537736,Entire home/apt,,4,72,4.5,2,1,89,7,21.276902,-157.82411,04:40.4
7693247,40404137,Entire home/apt,,5,1,5,2,0,95,1,21.296003,-157.803994,04:37.1
6928364,2349948,Entire home/apt,,4,12,4.5,2,0,99,2,21.275495,-157.822723,04:30.8
6974103,36568463,Private room,,4,22,5,1,1,75,1,21.289164,-157.836168,04:27.6
969608,4201037,Entire home/apt,,4,35,4.5,5,1,145,2,21.274397,-157.821983,04:23.1
10971831,43053366,Entire home/apt,,3,0,,,1,225,1,21.334935,-157.700648,04:20.8
5707873,1687312,Private room,,7,33,5,1,1,54,2,21.338571,-157.874329,04:12.7
5770273,22698433,Entire home/apt,,4,13,4.5,4,1,176,3,21.273948,-157.821471,04:01.1
8907577,10496350,Entire home/apt,,3,0,,,3,750,7,21.386319,-157.71189,03:49.7
10051941,24864399,Entire home/apt,,4,0,,,3,4695,7,21.267397,-157.798283,03:46.3
1434479,7709971,Private room,,2,90,5,2,1,110,1,21.573664,-158.114145,03:43.9
4450077,23095623,Entire home/apt,,3,12,4.5,2,0,110,1,21.403119,-157.745418,03:40.0
5326506,3028649,Entire home/apt,,1,45,5,5,3,210,2,21.308982,-158.01367,03:37.7
9648791,14447589,Entire home/apt,,3,1,5,2,0,115,4,21.412225,-157.774547,03:21.0
9188311,1187199,Private room,,2,16,5,2,1,96,1,21.578604,-158.108695,03:17.6
8927286,46680960,Private room,,4,9,4.5,2,1,90,1,21.273916,-157.795132,03:15.0
337878,1649970,Entire home/apt,,6,5,4,,2,135,1,21.314063,-157.828833,03:02.9
10283009,51548505,Entire home/apt,,4,2,3,4,1,199,1,21.259874,-157.819381,02:50.5
564444,2775662,Private room,,6,61,4.5,2,1,60,2,21.306021,-157.842562,02:46.6
10773035,55722282,Private room,,5,6,4,2,1,30,2,21.291963,-157.826075,02:43.4
8633316,22383625,Entire home/apt,,4,3,5,4,2,200,2,21.287093,-157.836493,02:37.8
4769249,2854578,Entire home/apt,,4,16,4.5,3,0,137,2,21.279296,-157.826727,02:22.4
8720907,25274151,Private room,,2,6,5,1,1,100,1,21.641461,-158.027695,02:15.7
6389509,24695894,Entire home/apt,,2,3,4.5,,3,200,3,21.578446,-158.158126,02:03.9
5509266,9136791,Private room,,4,5,5,2,1,90,1,21.28527,-157.839039,01:54.2
5943907,21753594,Entire home/apt,,5,2,4,3,1,75,12,21.308655,-157.808505,01:36.3
1742229,9136791,Private room,,4,80,4.5,2,1,94,1,21.283546,-157.837539,01:34.5
267020,1036212,Private room,,3,124,5,3,1,131,1,21.402325,-157.739133,01:28.6
4550768,23595242,Entire home/apt,,4,19,4.5,5,3,250,3,21.297655,-157.703189,01:21.2
10505643,8695041,Private room,,3,0,,2,1,95,3,21.346141,-157.718868,01:01.8
8304880,42431995,Private room,,3,6,4.5,2,1,99,2,21.403724,-157.788853,00:48.8
4404925,22866726,Entire home/apt,,6,67,4.5,2,1,85,1,21.34746,-157.85694,00:43.1
8906114,6929255,Entire home/apt,,2,14,4.5,2,0,139,3,21.58317,-158.139181,00:39.2
4714855,24244347,Entire home/apt,,2,0,,,4,456,3,21.671334,-158.04369,00:30.2
8444382,32081854,Entire home/apt,,2,0,,,4,750,7,21.694363,-158.017424,00:25.0
9509182,461037,Entire home/apt,,2,0,,4,1,149,3,21.590397,-157.890433,00:12.1
9477845,29592938,Entire home/apt,,4,4,4,,2,159,1,21.304586,-157.702399,00:09.8
7132537,16259057,Private room,,5,15,4.5,4,1,65,1,21.314188,-157.801815,00:07.0
6030881,25875347,Entire home/apt,,2,11,5,,2,200,3,21.614219,-157.916495,00:03.8
4403380,15974221,Entire home/apt,,2,17,5,4,2,290,4,21.605002,-157.903751,59:59.4
9630190,7933128,Entire home/apt,,4,6,4.5,5,3,175,5,21.284352,-157.726647,59:55.3
3442079,6152329,Entire home/apt,,4,4,5,,3,10000,5,21.257777,-157.815702,59:48.6
9279327,48188170,Private room,,4,15,4,2,1,70,1,21.27946,-157.832715,59:46.3
6665385,33380091,Entire home/apt,,4,0,,4,1,210,1,21.275408,-157.820313,59:43.4
3294207,2349948,Entire home/apt,,4,55,4.5,2,0,114,2,21.276541,-157.822078,59:34.0
5292891,27411132,Entire home/apt,,1,15,5,5,2,145,4,21.481628,-158.202529,59:32.1
8552176,29164377,Entire home/apt,,3,0,,,8,14250,7,21.404301,-157.738698,59:26.3
5850293,30023182,Private room,,3,7,3.5,3,1,100,1,21.372973,-157.765535,59:19.2
3074713,2576932,Entire home/apt,,4,2,3,4,0,171,1,21.277005,-157.824511,59:16.0
8703129,8056361,Private room,,9,0,,2,1,65,1,21.313829,-157.992037,59:11.4
686699,3416690,Entire home/apt,,1,0,,,6,630,1,21.438503,-158.156595,59:08.1
1104128,4150084,Entire home/apt,,1,0,,,2,449,7,21.331385,-158.12048,58:41.8
10635955,34884725,Shared room,,4,2,5,2,1,88,1,21.274102,-157.823269,58:34.4
9319300,48371247,Entire home/apt,,4,9,5,3,1,129,2,21.28186,-157.694387,58:23.3
4372868,15325552,Private room,,3,18,4.5,2,1,60,27,21.412196,-157.77425,58:20.7
685460,3496617,Private room,,2,15,5,2,1,125,3,21.642809,-158.043277,58:13.0
10188751,52327774,Entire home/apt,,1,0,,,2,475,6,21.337151,-158.123672,58:05.6
7225528,14098943,Entire home/apt,,4,10,4.5,3,1,130,2,21.281269,-157.826592,57:59.4
4018884,395819,Entire home/apt,,4,56,4.5,3,0,99,1,21.281757,-157.825566,57:48.3
6665481,33380091,Entire home/apt,,4,0,,4,1,190,1,21.27413,-157.820705,57:28.6
10600083,54222306,Shared room,,4,3,4.5,2,1,50,1,21.271404,-157.7056,57:21.6
10235292,18944380,Private room,,4,5,5,4,1,99,3,21.294913,-157.789089,57:18.2
7998349,29757618,Entire home/apt,,4,10,5,4,1,99,3,21.277567,-157.822869,57:13.5
10752187,4704672,Private room,,3,1,5,2,1,105,3,21.400206,-157.736407,57:03.4
7899649,41652040,Entire home/apt,,3,5,5,3,0,175,5,21.383059,-157.729824,56:59.9
1246176,3365656,Private room,,1,41,4.5,2,1,45,1,21.458401,-158.203432,56:57.2
9910257,11763720,Entire home/apt,,4,1,5,2,1,130,1,21.276498,-157.823156,56:54.0
649482,3259299,Entire home/apt,,2,44,4.5,,4,250,3,21.678937,-158.029167,56:46.7
3039224,15475575,Private room,,3,46,5,2,1,125,4,21.389758,-157.717867,56:42.4
6357355,26592508,Private room,,2,3,5,2,1,99,2,21.586691,-158.103564,56:39.4
9908718,50950967,Entire home/apt,,2,6,4.5,2,1,140,2,21.652163,-158.059577,56:36.2
793666,4049989,Entire home/apt,,4,7,4,4,1,176,3,21.283125,-157.839487,56:32.6
5421366,6311234,Entire home/apt,,3,7,5,4,0,200,1,21.392991,-157.722953,56:24.9
5353096,6929255,Entire home/apt,,2,11,4.5,,2,219,30,21.583034,-158.1403,56:12.8
9714043,12398188,Private room,,1,4,4.5,2,1,80,1,21.31953,-158.026653,56:01.1
3898389,10373007,Entire home/apt,,4,13,4,,3,250,4,21.293948,-157.78823,55:55.2
1805799,5126451,Entire home/apt,,2,15,4.5,,2,400,3,21.624585,-158.077498,55:37.7
11243513,56786250,Private room,,4,2,4,2,1,89,1,21.286848,-157.833839,55:06.0
9497782,1867700,Entire home/apt,,4,3,4,4,0,145,1,21.285878,-157.833145,54:50.2
5319726,11763720,Entire home/apt,,4,33,4.5,2,0,105,1,21.27537,-157.823634,54:47.5
10281404,48708164,Private room,,5,2,4.5,2,1,64,3,21.280435,-157.810983,54:45.2
6837267,3314241,Private room,,5,5,4.5,3,1,80,2,21.287408,-157.802037,54:43.2
10229620,706371,Entire home/apt,,4,0,,2,0,149,3,21.289492,-157.839846,54:39.3
4138544,9296727,Entire home/apt,,1,0,,,2,175,6,21.462963,-158.211344,54:33.5
5274063,3913149,Entire home/apt,,5,2,4,2,0,98,28,21.288603,-157.810028,54:29.8
6630466,33380091,Entire home/apt,,4,0,,4,1,180,1,21.275685,-157.821686,54:25.6
9078868,47347211,Private room,,4,15,5,2,1,70,1,21.269595,-157.783072,54:23.3
6081973,30949176,Entire home/apt,,2,1,5,,4,175,3,21.645819,-157.929366,54:11.0
5917194,30729037,Shared room,,4,5,5,1,1,80,1,21.261691,-157.821526,54:08.7
6047049,28264231,Entire home/apt,,2,18,4,,2,150,1,21.645979,-158.061403,54:03.9
6228592,8763854,Private room,,2,79,5,4,1,78,1,21.583587,-158.13814,53:58.4
8742467,38364262,Entire home/apt,,3,1,4,4,1,199,1,21.3863,-157.711502,53:53.4
8328910,42732356,Entire home/apt,,4,4,4,3,0,135,1,21.286184,-157.837151,53:41.7
1462639,7838681,Private room,,7,84,5,3,1,64,2,21.350402,-157.92342,53:40.2
11375940,27506500,Private room,,2,0,,1,1,39,2,21.592917,-158.099926,53:33.2
3457965,15652222,Entire home/apt,,1,0,,,2,400,6,21.337459,-158.12227,53:14.2
2155349,9604472,Entire home/apt,,2,8,4.5,,3,290,1,21.652939,-158.061565,53:10.8
9121387,47435444,Entire home/apt,,2,2,5,,2,350,4,21.643217,-157.919854,52:59.1
2263905,11561951,Entire home/apt,,3,44,5,5,1,250,3,21.389586,-157.71441,52:52.2
6665482,33380091,Entire home/apt,,4,0,,6,1,180,1,21.275817,-157.820825,52:50.2
6610598,29417584,Private room,,3,8,4.5,2,1,92,2,21.39244,-157.732888,52:34.6
4709396,24135016,Entire home/apt,,2,5,4,4,2,125,1,21.618586,-157.91372,52:22.6
9879711,12584432,Private room,,4,0,,2,1,100,1,21.306669,-157.686446,52:06.1
4804359,3028649,Entire home/apt,,9,38,4.5,,4,290,3,21.314108,-157.994922,51:56.0
1832753,9584870,Entire home/apt,,2,30,4.5,,2,149,2,21.649761,-157.931002,51:53.6
5686412,29484962,Entire home/apt,,5,30,5,4,1,120,2,21.281031,-157.823785,51:50.8
2637852,13508451,Entire home/apt,,2,34,4.5,4,2,225,3,21.673153,-158.038373,51:48.8
10554384,52578231,Private room,,4,0,,2,1,88,1,21.276682,-157.822788,51:45.8
9811842,24046505,Entire home/apt,,4,4,5,4,1,130,3,21.28732,-157.8378,51:42.5
1214501,6629863,Entire home/apt,,4,28,5,5,1,235,5,21.275458,-157.821047,51:36.9
6380519,33260099,Entire home/apt,,4,40,4.5,2,0,79,1,21.276269,-157.823813,51:32.0
10040150,31115693,Private room,,3,11,4,4,1,100,2,21.399088,-157.785423,51:29.2
4817345,24809175,Entire home/apt,,2,56,5,5,2,124,1,21.609787,-157.913192,51:22.7
10616539,3355851,Private room,,4,5,5,2,1,90,30,21.286231,-157.838092,51:20.0
8172408,43130564,Private room,,2,8,4.5,2,1,50,3,21.646512,-158.046042,51:17.5
7207851,10456964,Entire home/apt,,9,1,5,4,2,220,5,21.315185,-157.991958,51:12.9
426613,1671698,Entire home/apt,,4,83,4.5,2,1,99,1,21.276562,-157.823986,51:10.4
8114530,5507864,Entire home/apt,,3,2,5,4,3,120,7,21.425807,-157.757933,51:03.9
5297685,27439391,Entire home/apt,,4,5,5,5,3,245,2,21.292904,-157.724939,50:48.1
882371,3365656,Private room,,1,66,5,2,1,45,5,21.458617,-158.201747,35:46.4
6665528,33380091,Entire home/apt,,4,0,,6,1,180,1,21.275733,-157.820162,35:33.5
416853,2073003,Entire home/apt,,4,171,4.5,2,1,109,3,21.279356,-157.823147,35:24.7
5386021,11763720,Entire home/apt,,4,0,,2,0,104,1,21.276508,-157.823624,35:14.9
6749615,27521914,Entire home/apt,,4,17,5,4,2,299,4,21.273447,-157.82148,35:04.9
10334650,37686409,Entire home/apt,,4,4,3,4,1,189,1,21.280159,-157.828551,34:58.0
1836469,2581995,Entire home/apt,,4,84,4,3,1,110,1,21.277296,-157.823005,34:50.9
6705257,34946956,Entire home/apt,,4,10,4.5,2,0,110,2,21.276955,-157.825074,34:36.0
6006261,22303377,Entire home/apt,,2,1,5,,3,200,3,21.616327,-157.913616,34:20.5
8577485,43532519,Entire home/apt,,2,1,4,,2,250,4,21.619542,-157.913482,34:15.0
3082426,12909122,Entire home/apt,,4,11,5,4,1,240,5,21.283528,-157.837735,33:59.4
2950652,706371,Entire home/apt,,4,8,3,2,0,159,4,21.271202,-157.822312,33:54.3
3999909,19757241,Entire home/apt,,4,1,4,4,2,219,2,21.292301,-157.854704,33:50.6
10774962,38414016,Private room,,4,0,,2,1,43,4,21.274735,-157.822426,33:42.1
6364910,26932991,Entire home/apt,,4,55,5,2,0,129,1,21.286252,-157.839378,33:36.1
6665448,33380091,Entire home/apt,,4,0,,2,1,210,1,21.274932,-157.821045,33:33.3
4719892,10704831,Private room,,4,39,4.5,2,1,75,2,21.280349,-157.779639,33:20.6
9347267,48510869,Private room,,2,1,5,2,1,150,1,21.671819,-158.041527,33:18.7
9777849,26870603,Entire home/apt,,3,0,,1,1,245,10,21.424607,-157.751866,33:16.2
6662799,10496350,Entire home/apt,,3,0,,,5,1750,14,21.393126,-157.717879,33:14.1
5319392,10435180,Entire home/apt,,2,0,,4,2,350,1,21.587379,-158.115366,33:08.6
6810936,14740621,Entire home/apt,,1,17,4.5,,2,130,2,21.481877,-158.202154,33:00.8
5249072,26120914,Private room,,4,34,4.5,1,1,60,3,21.272265,-157.806096,32:58.3
22292,85234,Entire home/apt,,4,93,4.5,3,1,115,4,21.285345,-157.836771,32:55.3
5806836,26175180,Private room,,5,7,5,2,1,70,3,21.298527,-157.798674,32:39.8
4199363,14105485,Entire home/apt,,4,28,4.5,3,1,135,5,21.28281,-157.827483,32:37.4
9876862,24046505,Entire home/apt,,6,5,5,2,1,100,1,21.306158,-157.836938,32:30.1
323929,1649970,Private room,,6,21,4,2,1,65,1,21.312603,-157.829868,32:26.6
4033060,9092321,Private room,,3,4,5,2,1,69,1,21.399924,-157.736414,32:12.2
3113452,15820870,Entire home/apt,,2,0,,,3,375,3,21.666615,-157.937357,32:09.7
1656201,8518525,Entire home/apt,,3,19,5,2,1,135,30,21.406058,-157.742161,32:06.1
7886816,41578469,Entire home/apt,,3,1,5,4,2,150,8,21.384751,-157.754455,32:02.2
10168154,52044973,Shared room,,4,0,,2,1,100,1,21.278877,-157.778636,31:51.2
8655608,45483230,Entire home/apt,,1,12,4.5,,2,129,1,21.389739,-158.152274,31:43.0
4324885,3327352,Private room,,5,29,4.5,2,1,80,3,21.282416,-157.81147,31:39.4
9046080,3314241,Private room,,5,1,5,3,1,65,1,21.288362,-157.81,31:30.8
9235204,29164377,Entire home/apt,,3,0,,,5,3120,7,21.403649,-157.739825,31:21.4
6489861,461037,Entire home/apt,,2,0,,,8,840,3,21.605118,-157.910382,31:09.7
4396145,22822247,Entire home/apt,,4,2,4.5,4,1,250,1,21.278386,-157.831337,31:04.7
2141784,10506084,Entire home/apt,,2,11,5,2,0,135,1,21.452399,-157.820129,31:01.0
1006982,3416690,Private room,,1,0,,2,1,120,1,21.439823,-158.156852,30:57.1
5267550,22299976,Entire home/apt,,2,2,5,4,2,200,1,21.679549,-158.031763,30:47.6
9303513,40233276,Private room,,1,3,5,3,1,88,3,21.341644,-158.118817,30:45.1
9550531,49457265,Entire home/apt,,7,3,4.5,,2,125,4,21.359614,-157.927295,30:36.8
3317618,1671879,Entire home/apt,,4,23,5,4,1,139,3,21.274687,-157.819689,30:34.8
10120957,48618586,Entire home/apt,,4,0,,,3,357,3,21.287921,-157.839046,30:29.6
406538,2025562,Entire home/apt,,4,0,,,5,1450,7,21.260977,-157.708094,30:24.7
2601896,13320943,Private room,,1,11,5,4,1,75,4,21.347238,-158.068171,30:18.4
5464028,27433447,Entire home/apt,,4,32,4.5,4,1,143,2,21.278551,-157.826902,30:15.0
7824323,7028670,Entire home/apt,,5,4,5,5,2,250,1,21.285634,-157.824599,50:44.4
385838,1931435,Entire home/apt,,2,42,5,5,2,200,5,21.640894,-158.042632,50:22.0
8686649,20119950,Entire home/apt,,3,0,,4,1,130,4,21.406164,-157.773056,49:53.4
7144383,10506084,Entire home/apt,,4,22,4.5,2,0,82,1,21.274884,-157.824333,49:36.0
2196421,11182293,Private room,,2,53,5,2,1,75,1,21.578633,-158.117439,49:32.5
8194871,43225772,Entire home/apt,,1,2,3.5,2,0,67,15,21.479436,-158.224021,49:23.7
7183339,29211339,Entire home/apt,,4,19,5,4,2,250,2,21.2801,-157.823946,49:17.1
512183,2232017,Entire home/apt,,5,18,4.5,,2,300,2,21.284847,-157.812631,49:12.9
20562,77633,Entire home/apt,,4,1,5,4,0,135,1,21.279768,-157.826266,49:09.7
6047973,23273008,Entire home/apt,,6,8,4.5,2,1,120,5,21.310237,-157.859911,48:50.3
7937817,40256747,Entire home/apt,,2,17,4.5,2,1,82,2,21.681564,-158.029534,48:36.8
5050905,16113256,Entire home/apt,,4,26,4,2,0,99,3,21.285589,-157.840003,48:26.2
157141,754830,Entire home/apt,,2,182,4.5,4,1,125,2,21.591234,-157.891552,48:23.2
9990538,51329359,Entire home/apt,,2,0,,,4,350,1,21.572248,-157.876761,48:19.7
9497158,49224276,Shared room,,2,5,5,3,1,100,2,21.679806,-158.032457,48:16.7
9738586,43793840,Entire home/apt,,4,2,5,4,1,212,3,21.262094,-157.821238,48:03.7
4727857,17051758,Private room,,4,22,5,1,1,55,3,21.279936,-157.787065,47:57.9
3075567,15652222,Entire home/apt,,1,10,5,,3,400,6,21.334873,-158.120991,47:54.3
9349058,48519788,Private room,,4,20,4.5,2,1,69,1,21.271662,-157.704703,47:50.1
11062802,21188279,Private room,,6,5,5,2,1,74,2,21.321778,-157.842439,47:47.5
1472177,7881997,Entire home/apt,,2,99,4.5,2,1,184,3,21.676874,-158.038225,47:42.6
808786,4255217,Entire home/apt,,3,3,5,3,1,175,1,21.397542,-157.733933,47:38.8
5288332,7785405,Entire home/apt,,1,3,5,,2,500,3,21.335156,-158.122139,47:33.9
9013919,3228579,Shared room,,4,5,5,2,1,75,2,21.286065,-157.837493,47:30.2
5068700,12370863,Entire home/apt,,4,19,5,2,1,195,3,21.274075,-157.82061,47:27.8
10298233,3315495,Private room,,4,5,5,2,1,70,2,21.279905,-157.825072,47:23.6
9635738,45533983,Entire home/apt,,4,2,4.5,,2,200,5,21.286769,-157.831628,47:18.0
9491533,49194876,Private room,,5,1,,2,1,78,1,21.296921,-157.847188,47:15.3
10788739,34947399,Entire home/apt,,4,7,4.5,3,0,85,2,21.272253,-157.805206,47:10.3
7351682,10560250,Entire home/apt,,4,13,5,4,1,164,1,21.27546,-157.820973,47:07.5
7874140,41500683,Entire home/apt,,2,12,5,4,1,140,2,21.7021,-157.994268,47:01.8
877242,4636319,Entire home/apt,,4,18,4,4,1,110,4,21.280058,-157.825429,46:58.1
6156160,15402352,Entire home/apt,,4,27,5,4,0,124,1,21.280679,-157.825156,46:54.6
11825687,49667523,Private room,,4,0,,2,1,85,2,21.300678,-157.684822,46:52.6
5615202,25846886,Entire home/apt,,2,8,4,5,2,239,3,21.679483,-158.038083,46:47.4
2056151,10529690,Private room,,4,0,,1,1,150,4,21.257692,-157.797275,46:43.6
711756,3416690,Private room,,1,2,4.5,1,1,55,1,21.439939,-158.156349,46:36.8
10710064,55347492,Entire home/apt,,2,0,,,2,200,2,21.663218,-158.050515,46:22.2
2918627,7527303,Entire home/apt,,3,10,5,2,0,175,5,21.334643,-157.696261,46:07.6
10344887,53243704,Entire home/apt,,5,3,5,3,2,349,5,21.293612,-157.847461,46:05.5
9577867,25196825,Entire home/apt,,4,2,4.5,2,1,90,2,21.27861,-157.824988,46:01.6
2812528,14388573,Entire home/apt,,3,7,4.5,3,1,245,3,21.397078,-157.740319,45:56.0
