ID,fx_acidity,vol_acidity,citric_acid,resid_sugar,chlorides,free_sulf_d,tot_sulf_d,density,pH,sulph,alcohol,quality,class
16,0.754109472970683,0.6997742663656885,0.2874432677760968,0.7277477141257698,0.9392265193370166,1.3860578883000407,1.3183915622940015,0.9986,0.8759325780602376,0.7815126050420169,0.7330677290836652,5,Low
17,0.7202169123877309,0.3160270880361174,0.8472012102874433,0.3358835603657399,0.5082872928176796,0.9512161978529691,0.9175292629478523,0.9969,0.911854103343465,0.6302521008403361,0.8366533864541832,7,High
18,0.6863243518047788,0.6320541760722348,0.42360060514372166,0.3172233625676432,2.0331491712707184,0.4348416904470716,0.49885086140854107,0.9968,0.8593534125449018,1.0756302521008405,0.7410358565737052,5,Low
19,0.6270123707846128,0.6659142212189616,0.12102874432677761,0.8210487031162531,0.4751381215469613,0.16306563391765186,0.25833348180085164,0.9974,0.9339596573639126,0.42016806722689076,0.7171314741035856,4,Low
20,0.6693780715133029,0.3611738148984199,0.7715582450832073,0.3358835603657399,1.8839779005524864,0.4620192961000136,0.49885086140854107,0.9969,0.8400110527770102,0.9075630252100841,0.7330677290836652,6,High
21,0.754109472970683,0.24830699774266365,0.7261724659606656,0.3358835603657399,0.425414364640884,0.7881505639353172,0.5344830657948654,0.9968,0.9367228516164686,0.44537815126050423,0.749003984063745,6,High
22,0.6439586510760887,0.4401805869074492,0.4689863842662632,0.42918454935622313,0.4530386740331492,0.6250849300176654,0.6324716278572574,0.9982,0.972644376899696,0.546218487394958,0.7729083665338644,5,Low
23,0.6693780715133029,0.4853273137697517,0.3177004538577912,0.2985631647695466,0.585635359116022,0.2717760565294197,0.32959789057350036,0.9966,0.8759325780602376,0.7647058823529412,0.7569721115537849,5,Low
24,0.7202169123877309,0.5530474040632054,0.1664145234493192,0.42918454935622313,0.4640883977900553,0.24459845087647777,0.5968394234709331,0.9968,0.8759325780602376,0.44537815126050423,0.749003984063745,5,Low
25,0.5846466700559227,0.45146726862302483,0.21180030257186083,0.4478447471543198,0.4696132596685083,0.5707297187117815,0.3563220438632436,0.9968,0.9477756286266924,0.5294117647058824,0.7729083665338644,6,High
26,0.5338078291814947,0.4401805869074492,0.24205748865355523,0.2612427691733532,0.44198895027624313,0.29895366218236175,0.20488517522136507,0.9955,0.9229068803536887,0.4705882352941177,0.7410358565737052,5,Low
27,0.6439586510760887,0.4627539503386004,0.3630862329803328,0.3358835603657399,0.44198895027624313,0.1087104226117679,0.097988562062392,0.9962,0.9063277148383531,0.4957983193277311,0.7569721115537849,5,Low
28,0.6693780715133029,0.4853273137697517,0.3177004538577912,0.2985631647695466,0.585635359116022,0.2717760565294197,0.32959789057350036,0.9966,0.8759325780602376,0.7647058823529412,0.7569721115537849,5,Low
29,0.6015929503473988,0.801354401805869,0.0,0.35454375816383654,0.44198895027624313,0.38048647914118766,0.31178178838033815,0.9972,0.9588284056369163,0.4621848739495799,0.749003984063745,5,Low
30,0.6609049313675648,0.7279909706546276,0.0,0.3732039559619332,0.4530386740331492,0.2174208452235358,0.14252881754529745,0.9964,0.9339596573639126,0.4957983193277311,0.7808764940239044,6,High
31,0.5677003897644467,0.7618510158013544,0.10590015128593042,0.4478447471543198,0.4917127071823204,0.4620192961000136,0.7304601899196494,0.9958,0.9256700746062448,0.45378151260504207,0.8047808764940239,5,Low
32,0.5846466700559227,0.7731376975169301,0.0,0.4665049449524165,0.580110497237569,0.5979073243647235,0.32959789057350036,0.9966,0.9560652113843603,0.4789915966386554,0.844621513944223,6,High
33,0.703270632096255,0.7392776523702032,0.1815431164901664,0.42918454935622313,0.45856353591160226,0.40766408479412963,1.0066097739136632,0.9966,0.8759325780602376,0.5546218487394958,0.7808764940239044,5,Low
34,0.5846466700559227,0.682844243792325,0.1815431164901664,1.9966411643963424,0.4033149171270718,1.0871042261176789,0.7393682410162304,0.9993,0.9533020171318044,0.43697478991596644,0.749003984063745,6,High
35,0.4406032875783766,0.3611738148984199,0.37821482602118,0.3358835603657399,0.569060773480663,0.3533088734882457,0.4454025548290545,0.9957,0.9339596573639126,0.4621848739495799,0.7330677290836652,5,Low
36,0.6609049313675648,0.7279909706546276,0.0,1.0263108788953164,0.4751381215469613,0.13588802826470986,0.16034491973845963,0.9986,0.9394860458690245,0.4621848739495799,0.7649402390438246,6,High
37,0.6609049313675648,0.6772009029345372,0.21180030257186083,0.4478447471543198,0.4751381215469613,0.08153281695882593,0.13362076644871634,0.9975,0.9450124343741364,0.5042016806722689,0.8605577689243028,6,High
38,0.6863243518047788,0.4288939051918736,0.42360060514372166,0.39186415376002987,0.36464088397790057,0.3533088734882457,0.2672415328974327,0.9968,0.8925117435755733,0.6134453781512605,0.7729083665338644,7,High
39,0.48296898830706664,1.275395033860045,0.1361573373676248,0.2799029669714499,0.9502762430939226,0.19024323957059383,0.1692529708350407,0.994,0.9671179883945841,0.40336134453781514,0.7808764940239044,4,Low
40,0.6185392306388747,0.5079006772009029,0.5446293494704992,1.100951670087703,0.4088397790055249,0.3261312678353037,0.7750004454025549,0.9978,0.9201436861011328,0.6974789915966386,0.8366533864541832,5,Low
41,0.6185392306388747,0.5079006772009029,0.5446293494704992,1.100951670087703,0.4088397790055249,0.3261312678353037,0.7750004454025549,0.9978,0.9201436861011328,0.6974789915966386,0.8366533864541832,5,Low
42,0.745636332824945,0.6884875846501128,0.453857791225416,0.5224855383467064,0.4861878453038674,0.4620192961000136,0.40977035044273014,0.9976,0.9008013263332411,0.4285714285714286,0.7410358565737052,4,Low
43,0.6354855109303508,0.5530474040632054,0.30257186081694404,0.4851651427505132,1.834254143646409,0.2174208452235358,0.12471271535213527,0.9968,0.8869853550704614,0.7563025210084034,0.8366533864541832,6,High
44,0.6863243518047788,0.744920993227991,0.3328290468986384,0.41052435155812655,0.3812154696132597,0.24459845087647777,0.20488517522136507,0.9968,0.911854103343465,1.0084033613445378,0.8207171314741036,5,Low
45,0.5761735299101847,0.7562076749435667,0.030257186081694403,0.3358835603657399,0.27624309392265195,0.13588802826470986,0.097988562062392,0.9962,0.9615915998894722,0.43697478991596644,0.7569721115537849,5,Low
46,0.38976444670394844,0.5869074492099323,0.226928895612708,0.39186415376002987,0.2983425414364641,0.2174208452235358,0.5790233212777709,0.9934,1.0776457584968222,0.4705882352941177,1.043824701195219,4,Low
47,0.6524317912218268,1.0553047404063205,0.6505295007564296,0.41052435155812655,0.6298342541436465,0.5979073243647235,1.0155178250102443,0.997,0.8980381320806852,0.6134453781512605,0.7330677290836652,5,Low
48,0.7371631926792068,0.32731376975169296,0.7866868381240545,0.2985631647695466,0.6243093922651934,0.3261312678353037,0.32959789057350036,0.9969,0.8980381320806852,0.48739495798319327,0.7569721115537849,5,Low
49,0.5422809693272327,0.45146726862302483,0.34795763993948564,0.2985631647695466,0.36464088397790057,0.13588802826470986,0.10689661315897309,0.9958,0.9229068803536887,0.4705882352941177,0.7330677290836652,5,Low
50,0.47449584816132856,0.34988713318284426,0.5597579425113464,0.2612427691733532,0.4088397790055249,0.3261312678353037,0.8551729052717847,0.9954,0.9173804918485768,0.48739495798319327,0.7330677290836652,5,Low
51,0.745636332824945,0.744920993227991,0.39334341906202724,0.3172233625676432,0.4088397790055249,0.1087104226117679,0.20488517522136507,0.9971,0.8704061895551256,0.6218487394957983,0.7330677290836652,5,Low
52,0.5592272496187087,0.5869074492099323,0.060514372163388806,0.41052435155812655,0.3812154696132597,0.2174208452235358,0.13362076644871634,0.9956,0.9394860458690245,0.5294117647058824,0.749003984063745,6,High
53,0.5592272496187087,0.5643340857787811,0.060514372163388806,0.39186415376002987,0.37569060773480667,0.16306563391765186,0.12471271535213527,0.9955,0.9367228516164686,0.5378151260504203,0.749003984063745,6,High
54,0.7286900525334689,0.4288939051918736,0.5446293494704992,0.5598059339428998,0.44751381215469616,0.8153281695882593,1.0600580804931496,0.997,0.8842221608179055,0.4705882352941177,0.749003984063745,5,Low
55,0.6439586510760887,0.5756207674943566,0.226928895612708,0.5224855383467064,0.6077348066298343,0.8968609865470851,0.6502877300504196,0.9955,0.8759325780602376,0.5294117647058824,0.8127490039840637,6,High
56,0.6524317912218268,0.6997742663656885,0.060514372163388806,0.7090875163276731,0.4640883977900553,0.6794401413235494,0.4008622993461491,0.9978,0.9229068803536887,0.44537815126050423,0.7569721115537849,5,Low
57,0.864260294865277,0.47404063205417607,0.8623298033282903,0.6344467251352864,0.3867403314917128,0.1087104226117679,0.0890805109658109,0.9971,0.8400110527770102,0.5294117647058824,0.7649402390438246,5,Low
58,0.6354855109303508,0.7110609480812641,0.1815431164901664,0.9516700877029296,0.6132596685082873,1.3588802826470987,0.9798856206239199,0.9983,0.9008013263332411,0.6470588235294118,0.749003984063745,5,Low
59,0.6609049313675648,0.6659142212189616,0.2723146747352496,0.42918454935622313,0.4198895027624309,0.4620192961000136,0.48103475921537886,0.9975,0.9477756286266924,0.4957983193277311,0.796812749003984,5,Low
60,0.6185392306388747,0.4401805869074492,0.4689863842662632,0.4478447471543198,0.4088397790055249,0.24459845087647777,0.40977035044273014,0.9962,0.9422492401215805,0.45378151260504207,0.749003984063745,6,High
61,0.745636332824945,0.45146726862302483,0.6051437216338881,0.41052435155812655,0.43646408839779005,0.5163745074058975,0.4632186570222167,0.998,0.9505388228792483,0.5378151260504203,0.7330677290836652,5,Low
62,0.6524317912218268,0.7787810383747178,0.7413010590015128,0.3358835603657399,0.6353591160220995,0.5435521130588394,0.9977017228170821,0.9968,0.8869853550704614,0.5966386554621849,0.7410358565737052,5,Low
63,0.6354855109303508,0.5869074492099323,0.24205748865355523,0.35454375816383654,0.4696132596685083,0.3261312678353037,0.31178178838033815,0.9968,0.9339596573639126,0.5210084033613446,0.7569721115537849,7,High
64,0.5931198102016607,0.8295711060948081,0.07564296520423601,0.3732039559619332,0.44751381215469616,0.3533088734882457,0.48103475921537886,0.9966,0.9367228516164686,0.4789915966386554,0.7808764940239044,5,Low
65,0.6100660904931368,0.8182844243792324,0.07564296520423601,0.8676991976114947,0.4751381215469613,0.1087104226117679,0.097988562062392,0.9962,0.9422492401215805,0.3277310924369748,0.8685258964143426,5,Low
66,0.6100660904931368,0.8182844243792324,0.07564296520423601,0.8676991976114947,0.4751381215469613,0.1087104226117679,0.097988562062392,0.9962,0.9422492401215805,0.3277310924369748,0.8685258964143426,5,Low
67,0.6354855109303508,0.5869074492099323,0.1664145234493192,0.2799029669714499,0.43646408839779005,0.29895366218236175,0.3474139927666625,0.9968,0.9450124343741364,0.48739495798319327,0.7649402390438246,5,Low
68,0.5592272496187087,0.7957110609480812,0.10590015128593042,0.2985631647695466,0.4198895027624309,0.16306563391765186,0.13362076644871634,0.9962,0.9505388228792483,0.48739495798319327,0.8525896414342629,5,Low
69,0.7880020335536351,0.3611738148984199,0.8623298033282903,0.3732039559619332,0.4088397790055249,0.7337953526294333,0.5790233212777709,0.9969,0.9063277148383531,0.6638655462184875,0.8525896414342629,5,Low
70,0.6778512116590408,0.7957110609480812,0.07564296520423601,0.35454375816383654,0.4088397790055249,0.2174208452235358,0.1692529708350407,0.9962,0.9229068803536887,0.7983193277310925,0.8366533864541832,6,High
71,0.6524317912218268,0.7110609480812641,0.12102874432677761,0.35454375816383654,0.4198895027624309,0.40766408479412963,0.24051737960768943,0.9967,0.9173804918485768,0.45378151260504207,0.7569721115537849,6,High
72,0.6524317912218268,0.7562076749435667,0.34795763993948564,0.39186415376002987,0.4861878453038674,0.4620192961000136,0.8551729052717847,0.9962,0.9173804918485768,0.40336134453781514,0.7569721115537849,5,Low
73,0.6524317912218268,0.7787810383747178,0.3328290468986384,0.35454375816383654,0.4640883977900553,0.48919690175295555,0.8373568030786225,0.9961,0.914617297596021,0.40336134453781514,0.7569721115537849,5,Low
74,0.703270632096255,0.7618510158013544,0.39334341906202724,0.39186415376002987,0.4640883977900553,0.29895366218236175,0.3830461971529869,0.9976,0.914617297596021,0.44537815126050423,0.7330677290836652,4,Low
75,0.8218945941365869,0.3611738148984199,0.8169440242057489,0.4665049449524165,0.5193370165745856,0.7609729582823753,0.7393682410162304,0.9984,0.9063277148383531,0.6890756302521008,0.7649402390438246,5,Low
76,0.745636332824945,0.4627539503386004,0.9682299546142209,0.41052435155812655,0.5138121546961326,0.24459845087647777,0.3741381460564058,0.9986,0.978170765404808,0.5546218487394958,0.8366533864541832,5,Low
77,0.745636332824945,0.4627539503386004,0.9682299546142209,0.41052435155812655,0.5138121546961326,0.24459845087647777,0.3741381460564058,0.9986,0.978170765404808,0.5546218487394958,0.8366533864541832,5,Low
78,0.5761735299101847,0.8860045146726863,0.0,0.4478447471543198,0.574585635359116,0.38048647914118766,0.2672415328974327,0.9966,0.972644376899696,0.4621848739495799,0.8525896414342629,6,High
79,0.5677003897644467,0.8465011286681715,0.1815431164901664,0.3732039559619332,0.4751381215469613,0.3261312678353037,0.7126440877264872,0.9958,0.9339596573639126,0.43697478991596644,0.8047808764940239,5,Low
80,0.703270632096255,0.7054176072234762,0.30257186081694404,0.2799029669714499,0.44198895027624313,0.7337953526294333,1.0600580804931496,0.9972,0.8731693838076817,0.9411764705882354,0.7250996015936254,4,Low
81,0.5253346890357566,0.5079006772009029,0.30257186081694404,0.2985631647695466,0.3812154696132597,0.08153281695882593,0.13362076644871634,0.9958,0.9422492401215805,0.4705882352941177,0.7330677290836652,5,Low
82,0.6609049313675648,0.4853273137697517,1.059001512859304,0.35454375816383654,2.56353591160221,0.5979073243647235,0.5968394234709331,0.9974,0.8648798010500137,1.0756302521008405,0.749003984063745,5,Low
83,0.6270123707846128,0.5643340857787811,0.7110438729198184,0.3732039559619332,0.4751381215469613,0.5707297187117815,0.6502877300504196,0.997,0.9284332688588007,0.4789915966386554,0.7250996015936254,5,Low
84,0.6185392306388747,0.7562076749435667,0.39334341906202724,0.3358835603657399,2.2154696132596685,0.4348416904470716,0.4543106059256356,0.9969,0.8731693838076817,0.9579831932773109,0.749003984063745,5,Low
85,0.5338078291814947,0.3386004514672686,0.7261724659606656,0.3358835603657399,0.3812154696132597,0.48919690175295555,0.5433911168914465,0.9959,0.9505388228792483,0.6554621848739496,0.8207171314741036,6,High
86,0.5846466700559227,0.6207674943566592,0.226928895612708,0.41052435155812655,0.4198895027624309,0.5163745074058975,0.3563220438632436,0.9961,0.9422492401215805,0.4957983193277311,0.8047808764940239,5,Low
87,0.7286900525334689,0.5530474040632054,0.42360060514372166,0.35454375816383654,0.6077348066298343,0.5435521130588394,1.2114949491350282,0.9972,0.8096159159988947,1.638655462184874,0.7888446215139442,6,High
88,0.6524317912218268,0.5530474040632054,0.39334341906202724,0.35454375816383654,0.3425414364640884,0.24459845087647777,0.2761495839940138,0.9966,0.9367228516164686,0.5378151260504203,0.7649402390438246,5,Low
89,0.7880020335536351,0.4401805869074492,0.6656580937972768,0.39186415376002987,0.5911602209944752,0.9240385922000272,1.1135063870726363,0.9978,0.8676429953025697,1.0252100840336136,0.7569721115537849,5,Low
90,0.5931198102016607,0.6997742663656885,0.12102874432677761,0.3358835603657399,0.4198895027624309,0.2174208452235358,0.21379322631794617,0.9978,0.9615915998894722,0.44537815126050423,0.7171314741035856,5,Low
91,0.6693780715133029,0.5869074492099323,0.39334341906202724,0.35454375816383654,0.43646408839779005,1.141459437423563,1.2471271535213526,0.9964,0.8925117435755733,0.45378151260504207,0.7569721115537849,5,Low
92,0.7286900525334689,0.5530474040632054,0.42360060514372166,0.35454375816383654,0.6077348066298343,0.5435521130588394,1.2114949491350282,0.9972,0.8096159159988947,1.638655462184874,0.7888446215139442,6,High
93,0.7286900525334689,0.5530474040632054,0.4387291981845688,0.3732039559619332,0.6077348066298343,0.5163745074058975,1.184770795845285,0.9972,0.8096159159988947,1.6638655462184875,0.7808764940239044,5,Low
94,0.6524317912218268,0.5530474040632054,0.39334341906202724,0.35454375816383654,0.3425414364640884,0.24459845087647777,0.2761495839940138,0.9966,0.9367228516164686,0.5378151260504203,0.7649402390438246,5,Low
95,0.42365700728690053,1.1512415349887133,0.060514372163388806,0.2612427691733532,0.24861878453038674,1.114281831770621,0.7571843432093927,0.9938,1.036197844708483,0.40336134453781514,0.8366533864541832,4,Low
96,0.3982375868496865,0.6772009029345372,0.25718608169440244,0.42918454935622313,0.32044198895027626,0.4620192961000136,0.9442534162375956,0.9932,1.0638297872340425,0.5042016806722689,1.0278884462151394,6,High
97,0.5761735299101847,0.8747178329571106,0.0,0.5598059339428998,0.56353591160221,0.2174208452235358,0.20488517522136507,0.9965,0.9533020171318044,0.4705882352941177,0.8525896414342629,5,Low
98,0.5931198102016607,0.5643340857787811,0.37821482602118,0.3732039559619332,0.3867403314917128,0.08153281695882593,0.195977124124784,0.9963,0.8980381320806852,0.5294117647058824,0.7330677290836652,5,Low
99,0.6439586510760887,1.0158013544018059,0.0907715582450832,0.4665049449524165,0.43646408839779005,0.13588802826470986,0.0890805109658109,0.9967,0.9367228516164686,0.4705882352941177,0.7808764940239044,5,Low
100,0.6863243518047788,0.6151241534988714,0.2723146747352496,0.35454375816383654,0.44198895027624313,0.3533088734882457,0.31178178838033815,0.9972,0.911854103343465,0.4957983193277311,0.7171314741035856,6,High
101,0.703270632096255,0.6884875846501128,0.453857791225416,0.39186415376002987,0.4640883977900553,0.29895366218236175,0.4454025548290545,0.9972,0.9394860458690245,0.5126050420168068,0.8127490039840637,6,High
102,0.6609049313675648,0.5643340857787811,0.453857791225416,0.35454375816383654,0.4143646408839779,0.2174208452235358,0.195977124124784,0.9959,0.914617297596021,0.4705882352941177,0.8286852589641434,6,High
103,0.6863243518047788,0.6151241534988714,0.2723146747352496,0.35454375816383654,0.44198895027624313,0.3533088734882457,0.31178178838033815,0.9972,0.911854103343465,0.4957983193277311,0.7171314741035856,6,High
104,0.6863243518047788,0.6489841986455981,0.3328290468986384,0.39186415376002987,0.425414364640884,0.3261312678353037,0.5790233212777709,0.9967,0.9090909090909091,0.4285714285714286,0.7330677290836652,5,Low
105,0.6100660904931368,0.5530474040632054,0.3630862329803328,0.41052435155812655,0.3867403314917128,0.13588802826470986,0.32068983947691926,0.996,0.9201436861011328,0.40336134453781514,0.749003984063745,5,Low
106,0.6863243518047788,0.6489841986455981,0.3328290468986384,0.39186415376002987,0.425414364640884,0.3261312678353037,0.5790233212777709,0.9967,0.9090909090909091,0.4285714285714286,0.7330677290836652,5,Low
107,0.6609049313675648,0.4627539503386004,1.0287443267776097,0.3172233625676432,2.5801104972375692,0.48919690175295555,0.6146555256640952,0.9973,0.851063829787234,1.1008403361344539,0.7410358565737052,5,Low
108,0.5253346890357566,0.7110609480812641,0.4689863842662632,0.3172233625676432,0.4861878453038674,0.40766408479412963,0.5701152701811898,0.9969,0.9560652113843603,0.6638655462184875,0.7410358565737052,5,Low
109,0.6778512116590408,0.3724604966139955,0.8018154311649016,0.4665049449524165,0.5027624309392266,0.48919690175295555,0.7126440877264872,0.9976,0.9311964631113567,0.6722689075630253,0.7649402390438246,6,High
110,0.6863243518047788,0.8860045146726863,0.7866868381240545,0.3732039559619332,0.6740331491712708,1.005571409158853,1.3629318177769068,0.9969,0.8869853550704614,0.5798319327731092,0.7410358565737052,5,Low
111,0.6609049313675648,0.6320541760722348,0.2874432677760968,0.3358835603657399,0.574585635359116,0.3261312678353037,0.41867840153931124,0.9964,0.8814589665653495,0.7815126050420169,0.7569721115537849,5,Low
112,0.7117437722419929,0.6997742663656885,0.1361573373676248,0.41052435155812655,0.4640883977900553,0.29895366218236175,0.9620695184307577,0.9964,0.8704061895551256,0.5546218487394958,0.7808764940239044,5,Low
113,0.7117437722419929,0.6772009029345372,0.15128593040847202,0.41052435155812655,0.4696132596685083,0.38048647914118766,0.988793671720501,0.9964,0.8704061895551256,0.5546218487394958,0.7808764940239044,5,Low
114,0.855787154719539,0.34988713318284426,0.6656580937972768,0.42918454935622313,0.44198895027624313,0.5979073243647235,0.40977035044273014,0.9988,0.9173804918485768,0.5630252100840337,0.7729083665338644,6,High
115,0.6609049313675648,0.6320541760722348,0.2874432677760968,0.3358835603657399,0.574585635359116,0.3261312678353037,0.41867840153931124,0.9964,0.8814589665653495,0.7815126050420169,0.7569721115537849,5,Low
116,0.796475173699373,0.45146726862302483,0.4689863842662632,0.41052435155812655,0.4972375690607735,0.3533088734882457,0.5522991679880276,0.9966,0.8483006355346779,0.5294117647058824,0.8366533864541832,6,High
117,0.703270632096255,0.6094808126410836,0.42360060514372166,0.35454375816383654,0.425414364640884,0.29895366218236175,0.3563220438632436,0.9978,0.9367228516164686,0.5126050420168068,0.796812749003984,6,High
118,0.6609049313675648,0.6320541760722348,0.1815431164901664,0.3732039559619332,0.4530386740331492,0.19024323957059383,0.24942543070427053,0.997,0.9311964631113567,0.42016806722689076,0.749003984063745,6,High
119,0.745636332824945,0.6207674943566592,0.060514372163388806,0.41052435155812655,0.6574585635359116,0.38048647914118766,0.49885086140854107,0.9962,0.8869853550704614,0.5042016806722689,0.8685258964143426,6,High
120,0.5931198102016607,0.7787810383747178,0.12102874432677761,0.3358835603657399,0.5359116022099448,0.5979073243647235,0.7928165475957171,0.9959,0.9229068803536887,0.45378151260504207,0.7330677290836652,6,High
121,0.6185392306388747,1.2076749435665914,0.1361573373676248,0.3172233625676432,0.9834254143646408,0.2717760565294197,0.7928165475957171,0.9962,0.911854103343465,0.4789915966386554,0.7171314741035856,5,Low
122,0.745636332824945,0.6207674943566592,0.060514372163388806,0.41052435155812655,0.6574585635359116,0.38048647914118766,0.49885086140854107,0.9962,0.8869853550704614,0.5042016806722689,0.8685258964143426,6,High
123,0.6185392306388747,0.7844243792325056,0.0,0.4665049449524165,0.4143646408839779,0.08153281695882593,0.11580466425555418,0.998,0.9643547941420282,0.43697478991596644,0.7330677290836652,5,Low
124,0.6778512116590408,0.801354401805869,0.0,0.4851651427505132,0.44198895027624313,0.29895366218236175,0.30287373728375705,0.9976,0.9505388228792483,0.44537815126050423,0.7569721115537849,5,Low
125,0.6609049313675648,0.5643340857787811,0.25718608169440244,0.2985631647695466,0.4530386740331492,0.5707297187117815,0.9086212118512712,0.996,0.9367228516164686,0.40336134453781514,0.7569721115537849,5,Low
126,0.762582613116421,0.6997742663656885,0.060514372163388806,0.35454375816383654,0.8066298342541436,0.7337953526294333,0.8017245986922982,0.9984,0.8731693838076817,0.5882352941176471,0.749003984063745,5,Low
127,0.6947974919505169,1.5011286681715577,0.0,0.3172233625676432,0.44751381215469616,0.08153281695882593,0.10689661315897309,0.9964,0.9754075711522519,0.411764705882353,0.8685258964143426,5,Low
128,0.6863243518047788,1.5011286681715577,0.0,0.3358835603657399,0.4530386740331492,0.08153281695882593,0.10689661315897309,0.9964,0.978170765404808,0.40336134453781514,0.8685258964143426,5,Low
129,0.6778512116590408,0.6659142212189616,0.24205748865355523,0.3358835603657399,0.35911602209944754,0.08153281695882593,0.14252881754529745,0.9962,0.9450124343741364,0.773109243697479,0.8366533864541832,7,High
130,0.5168615488900187,0.4288939051918736,0.226928895612708,0.3358835603657399,0.39779005524861877,0.16306563391765186,0.1692529708350407,0.9955,0.9450124343741364,0.4789915966386554,0.749003984063745,5,Low
131,0.6778512116590408,0.8408577878103838,0.8472012102874433,0.3732039559619332,0.6519337016574586,0.8153281695882593,1.1936788469418662,0.9968,0.8952749378281293,0.5546218487394958,0.749003984063745,5,Low
132,0.47449584816132856,0.5643340857787811,0.1361573373676248,0.42918454935622313,0.2707182320441989,0.4620192961000136,0.8818970585615279,0.9937,1.0030395136778114,0.5294117647058824,1.0358565737051793,5,Low
133,0.47449584816132856,0.5643340857787811,0.1361573373676248,0.42918454935622313,0.2707182320441989,0.4620192961000136,0.8818970585615279,0.9937,1.0030395136778114,0.5294117647058824,1.0358565737051793,5,Low
134,0.5592272496187087,0.5643340857787811,0.015128593040847202,0.2799029669714499,0.3314917127071823,0.4620192961000136,0.23160932851110835,0.9952,0.9394860458690245,0.48739495798319327,0.7808764940239044,6,High
135,0.6693780715133029,1.1738148984198646,0.07564296520423601,0.41052435155812655,0.4640883977900553,0.3533088734882457,0.25833348180085164,0.9959,0.8897485493230174,0.4621848739495799,0.7888446215139442,6,High
136,0.7117437722419929,0.8408577878103838,0.1664145234493192,0.35454375816383654,0.4972375690607735,0.4348416904470716,0.5612072190846087,0.9965,0.8814589665653495,0.6890756302521008,0.7649402390438246,5,Low
137,0.703270632096255,0.8069977426636569,0.226928895612708,0.3358835603657399,0.4917127071823204,0.2717760565294197,0.4632186570222167,0.9968,0.8925117435755733,0.6470588235294118,0.7569721115537849,5,Low
138,0.6100660904931368,0.46839729119638823,0.5446293494704992,0.3732039559619332,0.44751381215469616,0.3533088734882457,0.4008622993461491,0.9972,0.9615915998894722,0.5378151260504203,0.7330677290836652,5,Low
